Indicador,IndicadorDetalhe,Data,DataReferencia,Mediana,ano_ref,indicador_norm,detalhe_norm
Resultado nominal,,2025-04-30,2026,-8.5,2026,resultado nominal,
Resultado nominal,,2025-04-30,2027,-7.2,2027,resultado nominal,
Resultado nominal,,2025-04-30,2028,-6.72,2028,resultado nominal,
Resultado nominal,,2025-04-30,2029,-6.15,2029,resultado nominal,
Resultado nominal,,2025-04-30,2030,-5.8685,2030,resultado nominal,
Resultado nominal,,2025-04-30,2031,-5.8185,2031,resultado nominal,
Resultado nominal,,2025-04-30,2032,-5.695,2032,resultado nominal,
Resultado nominal,,2025-04-30,2033,-5.605,2033,resultado nominal,
Resultado nominal,,2025-04-30,2034,-5.4,2034,resultado nominal,
Resultado primário,,2025-04-30,2025,-0.59,2025,resultado primario,
Resultado primário,,2025-04-30,2026,-0.67,2026,resultado primario,
Resultado primário,,2025-04-30,2027,-0.47,2027,resultado primario,
Resultado primário,,2025-04-30,2028,-0.1,2028,resultado primario,
Resultado primário,,2025-04-30,2029,0.13,2029,resultado primario,
Resultado primário,,2025-04-30,2030,0.35,2030,resultado primario,
Resultado primário,,2025-04-30,2031,0.48,2031,resultado primario,
Resultado primário,,2025-04-30,2032,0.5,2032,resultado primario,
Resultado primário,,2025-04-30,2033,0.6175,2033,resultado primario,
Resultado primário,,2025-04-30,2034,0.78,2034,resultado primario,
Resultado primário,,2025-04-30,2025,-0.505,2025,resultado primario,
Resultado primário,,2025-04-30,2026,-0.57,2026,resultado primario,
Resultado primário,,2025-04-30,2027,-0.4577,2027,resultado primario,
Resultado primário,,2025-04-30,2028,0.0,2028,resultado primario,
Resultado primário,,2025-04-30,2029,0.2,2029,resultado primario,
Resultado primário,,2025-04-30,2030,0.4,2030,resultado primario,
Resultado primário,,2025-04-30,2031,0.5,2031,resultado primario,
Resultado primário,,2025-04-30,2032,0.5,2032,resultado primario,
Resultado primário,,2025-04-30,2033,0.5,2033,resultado primario,
Resultado primário,,2025-04-30,2034,0.5,2034,resultado primario,
Selic,,2025-04-30,2025,15.0,2025,selic,
Selic,,2025-04-30,2026,12.5,2026,selic,
Selic,,2025-04-30,2027,10.5,2027,selic,
Selic,,2025-04-30,2028,10.0,2028,selic,
Selic,,2025-04-30,2029,9.75,2029,selic,
Selic,,2025-04-30,2025,14.75,2025,selic,
Selic,,2025-04-30,2026,12.5,2026,selic,
Selic,,2025-04-30,2027,10.0,2027,selic,
Selic,,2025-04-30,2028,9.75,2028,selic,
Selic,,2025-04-30,2029,9.5,2029,selic,
Taxa de desocupação,,2025-04-30,2025,7.0,2025,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2026,7.5,2026,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2027,7.5,2027,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2028,7.6,2028,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2029,7.8,2029,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2025,6.85,2025,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2026,7.6,2026,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2027,7.5,2027,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2028,7.5,2028,taxa de desocupacao,
Taxa de desocupação,,2025-04-30,2029,7.51,2029,taxa de desocupacao,
Balança comercial,Exportações,2025-04-29,2025,350.0,2025,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2026,360.0,2026,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2027,367.95,2027,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2028,379.35,2028,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2029,388.986,2029,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2025,350.196,2025,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2026,362.453,2026,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2027,370.0,2027,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2028,380.0,2028,balanca comercial,exportacoes
Balança comercial,Exportações,2025-04-29,2029,391.0,2029,balanca comercial,exportacoes
Balança comercial,Importações,2025-04-29,2025,276.5,2025,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2026,281.3,2026,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2027,288.25,2027,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2028,300.0,2028,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2029,305.821,2029,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2025,276.08,2025,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2026,283.6,2026,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2027,291.786,2027,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2028,300.0,2028,balanca comercial,importacoes
Balança comercial,Importações,2025-04-29,2029,310.0,2029,balanca comercial,importacoes
Balança comercial,Saldo,2025-04-29,2025,75.0,2025,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2026,79.2,2026,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2027,80.0,2027,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2028,80.0,2028,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2029,83.9,2029,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2025,75.48,2025,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2026,79.6,2026,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2027,80.226,2027,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2028,82.2,2028,balanca comercial,saldo
Balança comercial,Saldo,2025-04-29,2029,80.0,2029,balanca comercial,saldo
Câmbio,,2025-04-29,2025,5.9,2025,cambio,
Câmbio,,2025-04-29,2026,5.935,2026,cambio,
Câmbio,,2025-04-29,2027,5.8521,2027,cambio,
Câmbio,,2025-04-29,2028,5.85,2028,cambio,
Câmbio,,2025-04-29,2029,5.885,2029,cambio,
Câmbio,,2025-04-29,2025,5.9,2025,cambio,
Câmbio,,2025-04-29,2026,5.9,2026,cambio,
Câmbio,,2025-04-29,2027,5.793,2027,cambio,
Câmbio,,2025-04-29,2028,5.8407,2028,cambio,
Câmbio,,2025-04-29,2029,5.8,2029,cambio,
Conta corrente,,2025-04-29,2025,-55.9,2025,conta corrente,
Conta corrente,,2025-04-29,2026,-51.5,2026,conta corrente,
Conta corrente,,2025-04-29,2027,-50.0,2027,conta corrente,
Conta corrente,,2025-04-29,2028,-51.3,2028,conta corrente,
Conta corrente,,2025-04-29,2029,-51.0,2029,conta corrente,
Conta corrente,,2025-04-29,2025,-55.845,2025,conta corrente,
Conta corrente,,2025-04-29,2026,-52.5,2026,conta corrente,
Conta corrente,,2025-04-29,2027,-49.72,2027,conta corrente,
Conta corrente,,2025-04-29,2028,-51.3,2028,conta corrente,
Conta corrente,,2025-04-29,2029,-50.0,2029,conta corrente,
Dívida bruta do governo geral,,2025-04-29,2025,80.9,2025,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2026,84.9,2026,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2027,88.0,2027,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2028,89.6,2028,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2029,90.85,2029,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2030,91.9,2030,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2031,92.6,2031,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2032,93.05,2032,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2033,93.6,2033,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2034,94.05,2034,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2025,81.25,2025,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2026,85.8,2026,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2027,88.0,2027,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2028,88.62,2028,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2029,90.0,2029,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2030,91.4,2030,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2031,92.0,2031,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2032,92.15,2032,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2033,92.25,2033,divida bruta do governo geral,
Dívida bruta do governo geral,,2025-04-29,2034,92.0,2034,divida bruta do governo geral,
Dívida líquida do setor público,,2025-04-29,2025,65.9,2025,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2026,70.4,2026,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2027,74.1,2027,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2028,76.0,2028,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2029,77.5,2029,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2030,79.0,2030,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2031,80.0,2031,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2032,81.5,2032,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2033,82.7,2033,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2034,82.8,2034,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2025,65.85,2025,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2026,70.225,2026,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2027,72.6,2027,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2028,73.57,2028,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2029,74.0,2029,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2030,75.1,2030,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2031,76.0,2031,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2032,76.8,2032,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2033,77.3,2033,divida liquida do setor publico,
Dívida líquida do setor público,,2025-04-29,2034,77.8,2034,divida liquida do setor publico,
IGP-M,,2025-04-29,2025,4.932,2025,igp-m,
IGP-M,,2025-04-29,2026,4.52,2026,igp-m,
IGP-M,,2025-04-29,2027,4.0,2027,igp-m,
IGP-M,,2025-04-29,2028,4.0,2028,igp-m,
IGP-M,,2025-04-29,2029,4.0,2029,igp-m,
IGP-M,,2025-04-29,2025,4.7677,2025,igp-m,
IGP-M,,2025-04-29,2026,4.36,2026,igp-m,
IGP-M,,2025-04-29,2027,4.0,2027,igp-m,
IGP-M,,2025-04-29,2028,3.7915,2028,igp-m,
IGP-M,,2025-04-29,2029,3.6854,2029,igp-m,
Investimento direto no país,,2025-04-29,2025,70.0,2025,investimento direto no pais,
Investimento direto no país,,2025-04-29,2026,70.0,2026,investimento direto no pais,
Investimento direto no país,,2025-04-29,2027,78.45,2027,investimento direto no pais,
Investimento direto no país,,2025-04-29,2028,77.8,2028,investimento direto no pais,
Investimento direto no país,,2025-04-29,2029,78.0,2029,investimento direto no pais,
Investimento direto no país,,2025-04-29,2025,68.6,2025,investimento direto no pais,
Investimento direto no país,,2025-04-29,2026,70.0,2026,investimento direto no pais,
Investimento direto no país,,2025-04-29,2027,80.0,2027,investimento direto no pais,
Investimento direto no país,,2025-04-29,2028,78.9,2028,investimento direto no pais,
Investimento direto no país,,2025-04-29,2029,79.0,2029,investimento direto no pais,
IPCA,,2025-04-29,2025,5.5513,2025,ipca,
IPCA,,2025-04-29,2026,4.5051,2026,ipca,
IPCA,,2025-04-29,2027,4.0,2027,ipca,
IPCA,,2025-04-29,2028,3.8,2028,ipca,
IPCA,,2025-04-29,2029,3.7,2029,ipca,
IPCA,,2025-04-29,2025,5.5359,2025,ipca,
IPCA,,2025-04-29,2026,4.4993,2026,ipca,
IPCA,,2025-04-29,2027,3.88,2027,ipca,
IPCA,,2025-04-29,2028,3.695,2028,ipca,
IPCA,,2025-04-29,2029,3.54,2029,ipca,
IPCA Administrados,,2025-04-29,2025,4.7212,2025,ipca administrados,
IPCA Administrados,,2025-04-29,2026,4.28,2026,ipca administrados,
IPCA Administrados,,2025-04-29,2027,4.0,2027,ipca administrados,
IPCA Administrados,,2025-04-29,2028,3.94,2028,ipca administrados,
IPCA Administrados,,2025-04-29,2029,3.6,2029,ipca administrados,
IPCA Administrados,,2025-04-29,2025,4.5562,2025,ipca administrados,
IPCA Administrados,,2025-04-29,2026,4.1963,2026,ipca administrados,
IPCA Administrados,,2025-04-29,2027,3.675,2027,ipca administrados,
IPCA Administrados,,2025-04-29,2028,3.525,2028,ipca administrados,
IPCA Administrados,,2025-04-29,2029,3.3,2029,ipca administrados,
IPCA Alimentação no domicílio,,2025-04-29,2025,7.57,2025,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2026,5.0,2026,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2027,3.9,2027,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2028,3.74,2028,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2029,3.7,2029,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2025,7.5554,2025,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2026,5.0,2026,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2027,3.5,2027,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2028,3.555,2028,ipca alimentacao no domicilio,
IPCA Alimentação no domicílio,,2025-04-29,2029,3.5,2029,ipca alimentacao no domicilio,
IPCA Bens industrializados,,2025-04-29,2025,4.073,2025,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2026,3.2988,2026,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2027,3.0,2027,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2028,3.0,2028,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2029,3.0,2029,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2025,4.0104,2025,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2026,3.2083,2026,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2027,3.0,2027,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2028,3.0,2028,ipca bens industrializados,
IPCA Bens industrializados,,2025-04-29,2029,3.0,2029,ipca bens industrializados,
IPCA Livres,,2025-04-29,2025,5.8332,2025,ipca livres,
IPCA Livres,,2025-04-29,2026,4.595,2026,ipca livres,
IPCA Livres,,2025-04-29,2027,3.9217,2027,ipca livres,
IPCA Livres,,2025-04-29,2028,3.51,2028,ipca livres,
IPCA Livres,,2025-04-29,2029,3.5,2029,ipca livres,
IPCA Livres,,2025-04-29,2025,5.7468,2025,ipca livres,
IPCA Livres,,2025-04-29,2026,4.4,2026,ipca livres,
IPCA Livres,,2025-04-29,2027,3.5502,2027,ipca livres,
IPCA Livres,,2025-04-29,2028,3.48,2028,ipca livres,
IPCA Livres,,2025-04-29,2029,3.2,2029,ipca livres,
IPCA Serviços,,2025-04-29,2025,6.2183,2025,ipca servicos,
IPCA Serviços,,2025-04-29,2026,5.2123,2026,ipca servicos,
IPCA Serviços,,2025-04-29,2027,4.3,2027,ipca servicos,
IPCA Serviços,,2025-04-29,2028,4.0,2028,ipca servicos,
IPCA Serviços,,2025-04-29,2029,4.0,2029,ipca servicos,
IPCA Serviços,,2025-04-29,2025,5.9953,2025,ipca servicos,
IPCA Serviços,,2025-04-29,2026,4.9501,2026,ipca servicos,
IPCA Serviços,,2025-04-29,2027,4.0,2027,ipca servicos,
IPCA Serviços,,2025-04-29,2028,3.6925,2028,ipca servicos,
IPCA Serviços,,2025-04-29,2029,3.53,2029,ipca servicos,
PIB Agropecuária,,2025-04-29,2025,5.9,2025,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2026,3.0,2026,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2027,2.79,2027,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2028,2.7815,2028,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2029,2.79,2029,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2025,5.41,2025,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2026,3.0,2026,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2027,3.0,2027,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2028,3.0,2028,pib agropecuaria,
PIB Agropecuária,,2025-04-29,2029,3.0,2029,pib agropecuaria,
PIB Despesa de consumo da administração pública,,2025-04-29,2025,1.5,2025,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2026,1.69,2026,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2027,1.5,2027,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2028,1.5,2028,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2029,1.65,2029,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2025,1.5,2025,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2026,1.7,2026,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2027,1.625,2027,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2028,1.58,2028,pib despesa de consumo da administracao publica,
PIB Despesa de consumo da administração pública,,2025-04-29,2029,1.675,2029,pib despesa de consumo da administracao publica,
PIB Despesa de consumo das famílias,,2025-04-29,2025,2.0426,2025,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2026,1.8,2026,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2027,1.8,2027,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2028,2.0,2028,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2029,2.0,2029,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2025,2.085,2025,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2026,2.05,2026,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2027,1.95,2027,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2028,2.0,2028,pib despesa de consumo das familias,
PIB Despesa de consumo das famílias,,2025-04-29,2029,2.0,2029,pib despesa de consumo das familias,
